ID,URL,ciudad,Zona,Barrio,Cordenada_latitud,cordenada_longitud,Tipo,piso,Estrato,Area_contruida,parqueaderos,Baños,Habitaciones,Precio
1564442091-12352,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4566052.aspx,Cali,Zona Oeste,el peñon ,3.449810028,-76.5415802,Apartamento,2,6,132,2,2,3,350000000
1564442091-13448,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4412434.aspx,Cali,Zona Oeste,el peñon ,3.449810028,-76.5415802,Apartamento,6,5,99,2,3,2,400000000
1564442091-13730,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4410960.aspx,Cali,Zona Oeste,el peñon ,3.449810028,-76.5415802,Apartamento,3,5,110,2,2,3,350000000
1564442091-13979,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4312878.aspx,Cali,Zona Oeste,el peñon ,3.449810028,-76.5415802,Apartamento,4,6,109,2,2,3,300000000
1564437042-5227,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-4068750.aspx,Cali,Zona Sur,san fernando ,3.427808285,-76.54159546,Casa,2,5,210,2,3,5,650000000
1564437042-3433,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-3340150.aspx,Cali,Zona Oeste,miraflores  ,3.437174559,-76.54159546,Casa,2,5,232,1,3,6,435000000
1564442091-7654,https://www.fincaraiz.com.co/apartamento-en-venta/cali/miraflores-det-4756777.aspx,Cali,Zona Oeste,miraflores  ,3.437645674,-76.54159546,Apartamento,1,4,48,,1,2,139900000
1564437042-510,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-4367030.aspx,Cali,Zona Sur,san fernando ,3.42663002,-76.54160309,Casa,,6,221,1,3,6,520000000
1564442091-7772,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4753284.aspx,Cali,Zona Oeste,normandía  ,3.454062939,-76.54166412,Apartamento,6,6,165,2,3,3,630000000
1564442091-9794,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4738504.aspx,Cali,Zona Oeste,normandía  ,3.45417881,-76.54166412,Apartamento,,6,70,1,2,2,290000000
1564442091-7714,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4676116.aspx,Cali,Zona Oeste,normandía  ,3.454062939,-76.54166412,Apartamento,6,6,164,2,3,3,630000000
1564442091-9550,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4436977.aspx,Cali,Zona Oeste,normandía  ,3.454062939,-76.54166412,Apartamento,5,5,92,1,2,3,330000000
1564442091-14278,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-3591780.aspx,Cali,Zona Sur,el limonar ,3.403490067,-76.54167938,Apartamento,3,5,78,,2,3,175000000
1564442091-12528,https://www.fincaraiz.com.co/apartamento-en-venta/cali/alferez_real-det-4527875.aspx,Cali,Zona Sur,alférez real ,3.447580576,-76.54167938,Apartamento,,3,68,,2,3,105000000
1564442091-8915,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-3790761.aspx,Cali,Zona Oeste,el peñon ,3.448845625,-76.54170227,Apartamento,,5,163,2,4,4,470000000
1564442091-12769,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-4502782.aspx,Cali,Zona Sur,tequendama  ,3.413583755,-76.54171753,Apartamento,5,5,150,2,3,3,350000000
1564442091-14654,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-3519036.aspx,Cali,Zona Sur,tequendama  ,3.413583755,-76.54171753,Apartamento,3,5,103,1,2,3,285000000
1564442091-6718,https://www.fincaraiz.com.co/apartamento-en-venta/cali/acopi-det-4648886.aspx,Cali,Zona Norte,acopi  ,3.423996687,-76.54173279,Apartamento,3,5,103,2,2,3,385000000
1564442091-12524,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4528323.aspx,Cali,Zona Oeste,normandía  ,3.454247952,-76.54176331,Apartamento,1,6,82,1,2,3,330000000
1564437042-891,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4289959.aspx,Cali,Zona Oeste,miraflores  ,3.437303066,-76.54177094,Casa,3,4,269,1,5,7,369500000
1564437042-884,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4268242.aspx,Cali,Zona Oeste,miraflores  ,3.437303066,-76.54177094,Casa,3,4,487,1,6,6,690000000
1564442091-9384,https://www.fincaraiz.com.co/apartamento-en-venta/cali/miraflores-det-3707301.aspx,Cali,Zona Oeste,miraflores  ,3.437303066,-76.54177094,Apartamento,3,4,143,2,3,3,199500000
1564437042-1598,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4682918.aspx,Cali,Zona Sur,el limonar ,3.4041605,-76.54177856,Casa,,5,444,3,9,10,650000000
1564437042-4798,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-4208964.aspx,Cali,Zona Sur,los cambulos ,3.414167881,-76.54179382,Casa,3,4,430,1,6,7,500000000
1564442091-12057,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4589501.aspx,Cali,Zona Sur,san fernando ,3.432669401,-76.54179382,Apartamento,1,3,67,1,1,1,250000000
1564442091-6426,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4412527.aspx,Cali,Zona Sur,nueva tequendama ,3.412007332,-76.54179382,Apartamento,11,4,160,2,4,3,360000000
1564442091-8317,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4738462.aspx,Cali,Zona Oeste,normandía  ,3.454735756,-76.54179382,Apartamento,,6,85,1,2,3,330000000
1564437042-2024,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4708638.aspx,Cali,Zona Sur,camino real ,3.40922904,-76.54180145,Casa,2,5,200,2,4,4,350000000
1564442091-12686,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-4528224.aspx,Cali,Zona Sur,tequendama  ,3.423226357,-76.54181671,Apartamento,5,4,100,1,3,3,255000000
1564442091-13359,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-4370676.aspx,Cali,,el limonar ,3.422067404,-76.54183197,Apartamento,,5,126,2,3,3,230000000
1564442091-14905,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4477013.aspx,Cali,Zona Oeste,santa teresita ,3.450834274,-76.54185486,Apartamento,6,6,250,3,3,3,975000000
1564442091-14738,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cristales-det-3420263.aspx,Cali,,cristales  ,3.449865341,-76.54187012,Apartamento,,6,137,2,3,3,540000000
1564442091-14750,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_cambulos-det-4706859.aspx,Cali,,los cambulos ,3.420660257,-76.54187775,Apartamento,,5,131,1,3,4,340000000
1564442091-14016,https://www.fincaraiz.com.co/apartamento-en-venta/cali/miraflores-det-4278754.aspx,Cali,Zona Oeste,miraflores  ,3.437952042,-76.54188538,Apartamento,1,4,72.3,1,2,3,189879000
1564437042-3819,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4554998.aspx,Cali,Zona Centro,miraflores  ,3.440685034,-76.54190063,Casa,4,3,95,1,4,9,400000000
1564437042-3810,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-3567215.aspx,Cali,Zona Sur,tequendama  ,3.420122385,-76.54192352,Casa,3,5,500,,7,8,1000000000
1564442091-14448,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3927841.aspx,Cali,Zona Oeste,normandía  ,3.44925499,-76.54193115,Apartamento,12,5,84,2,2,3,350000000
1564442091-9914,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4683038.aspx,Cali,Zona Oeste,el peñon ,3.450794697,-76.54193878,Apartamento,5,5,140,2,3,3,450000000
1564437042-132,https://www.fincaraiz.com.co/casa-en-venta/cali/penon-det-3893035.aspx,Cali,Zona Oeste,el peñon ,3.449471712,-76.54196167,Casa,1,5,233,,4,3,538000000
1564442091-8580,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4731819.aspx,Cali,Zona Oeste,el peñon ,3.449671268,-76.54196167,Apartamento,,5,100,2,2,3,350000000
1564442091-7348,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4668079.aspx,Cali,Zona Oeste,el peñon ,3.449642897,-76.54196167,Apartamento,9,6,320,2,5,3,1250000000
1564442091-10638,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4702493.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,6,6,90,2,2,3,365000000
1564442091-8437,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4507748.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,1,5,76,1,2,3,270000000
1564442091-10185,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4507509.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,1,5,75,1,2,2,280000000
1564442091-8440,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4369250.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,,5,74,1,2,2,280000000
1564442091-15109,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4087287.aspx,Cali,Zona Oeste,normandía  ,3.45345068,-76.54196167,Apartamento,,6,167,2,4,3,630000000
1564442091-14446,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4050043.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,6,6,240,3,5,3,1500000000
1564442091-14720,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3772645.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,6,6,148,2,3,3,650000000
1564442091-14843,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3694529.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,10,6,216,4,5,3,850000000
1564442091-10409,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3688081.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,7,6,240,3,5,3,1200000000
1564442091-14833,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3641067.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,3,6,125,2,4,2,480000000
1564442091-14886,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3589682.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,7,6,240,4,5,3,1320000000
1564442091-15019,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3444009.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,8,6,216,4,4,3,850000000
1564442091-11359,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3249005.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,8,6,166,2,4,4,630000000
1564442091-15320,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-2694303.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,,6,200,2,5,3,950000000
1564442091-15321,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-2694199.aspx,Cali,Zona Oeste,normandía  ,3.453402042,-76.54196167,Apartamento,,6,220,3,5,3,1180000000
1564442091-15021,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cristales-det-3408477.aspx,Cali,,cristales  ,3.449888706,-76.54198456,Apartamento,4,5,98,2,3,3,365000000
1564442091-6827,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-4516105.aspx,Cali,Zona Sur,el limonar ,3.405327559,-76.54199219,Apartamento,6,5,132,2,3,4,350000000
1564437042-5049,https://www.fincaraiz.com.co/casa-en-venta/cali/urbanizacion_tequendama-det-3847499.aspx,Cali,Zona Sur,urbanización tequendama ,3.417000055,-76.54199982,Casa,,4,484,,4,4,750000000
1564437042-3310,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-3965751.aspx,Cali,Zona Sur,san fernando viejo,3.436000109,-76.54199982,Casa,,5,250,,7,3,420000000
1564437042-5722,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-3225380.aspx,Cali,Zona Sur,san fernando viejo,3.436000109,-76.54199982,Casa,1,4,325,2,9,8,520000000
1564437042-4195,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_nuevo-det-4544175.aspx,Cali,Zona Sur,san fernando nuevo,3.424000025,-76.54199982,Casa,,4,500,2,5,9,450000000
1564437042-3844,https://www.fincaraiz.com.co/casa-en-venta/cali/san_antonio-det-4406387.aspx,Cali,Zona Oeste,san antonio ,3.448999882,-76.54199982,Casa,2,3,360,,4,4,800000000
1564437042-2545,https://www.fincaraiz.com.co/casa-en-venta/cali/pance-det-4478786.aspx,Cali,Zona Sur,pance  ,3.421999931,-76.54199982,Casa,,6,158,2,5,4,660000000
1564437042-3946,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4583792.aspx,Cali,Zona Sur,nueva tequendama ,3.414000034,-76.54199982,Casa,,5,150,2,3,4,345000000
1564437042-4623,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4438413.aspx,Cali,Zona Sur,nueva tequendama ,3.415999889,-76.54199982,Casa,,5,250,1,2,3,350000000
1564437042-1984,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4725060.aspx,Cali,Zona Oeste,miraflores  ,3.453000069,-76.54199982,Casa,,5,700,3,7,6,1200000000
1564437042-5178,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-3688751.aspx,Cali,Zona Oeste,miraflores  ,3.437999964,-76.54199982,Casa,,4,310,2,4,4,398000000
1564437042-3662,https://www.fincaraiz.com.co/casa-en-venta/cali/gran_limonar-det-4636315.aspx,Cali,Zona Sur,el gran limonar,3.400000095,-76.54199982,Casa,,5,370,2,4,4,530000000
1564437042-1751,https://www.fincaraiz.com.co/casa-en-venta/cali/campina-det-3075092.aspx,Cali,Zona Norte,la campiña ,3.421999931,-76.54199982,Casa,3,4,306,3,4,4,540000000
1564437042-4280,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4505431.aspx,Cali,Zona Sur,camino real ,3.40899992,-76.54199982,Casa,,5,288,2,5,5,390000000
1564437042-4029,https://www.fincaraiz.com.co/casa-en-venta/cali/bosque-det-4562162.aspx,Cali,Zona Norte,el bosque ,3.411000013,-76.54199982,Casa,2,4,400,4,3,3,530000000
1564442091-13094,https://www.fincaraiz.com.co/apartamento-en-venta/cali/urbanizacion_tequendama-det-4477417.aspx,Cali,Zona Sur,urbanización tequendama ,3.41899991,-76.54199982,Apartamento,,4,94,1,2,2,245000000
1564442091-10746,https://www.fincaraiz.com.co/apartamento-en-venta/cali/sierras_normandia-det-4202693.aspx,Cali,Zona Oeste,sierras de normandía,3.453000069,-76.54199982,Apartamento,1,6,76,1,2,2,270000000
1564442091-6598,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4725626.aspx,Cali,Zona Oeste,santa teresita ,3.448999882,-76.54199982,Apartamento,10,6,144,2,3,3,550000000
1564442091-14683,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-3493821.aspx,Cali,Zona Oeste,santa teresita ,3.448999882,-76.54199982,Apartamento,1,6,146,2,3,2,600000000
1564442091-11658,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4611737.aspx,Cali,Zona Norte,san fernando ,3.433000088,-76.54199982,Apartamento,,4,96,1,1,1,250000000
1564442091-14924,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4453352.aspx,Cali,Zona Sur,san fernando ,3.433000088,-76.54199982,Apartamento,,4,159,1,2,3,590000000
1564442091-15083,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4168815.aspx,Cali,Zona Norte,san fernando ,3.433000088,-76.54199982,Apartamento,,4,67,1,1,1,220000000
1564442091-15102,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4100839.aspx,Cali,Zona Oeste,el peñon ,3.450999975,-76.54199982,Apartamento,6,5,130,2,3,2,380000000
1564442091-15158,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-3918469.aspx,Cali,Zona Oeste,el peñon ,3.450999975,-76.54199982,Apartamento,5,5,128,2,3,3,380000000
1564442091-14686,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-3858478.aspx,Cali,Zona Norte,el peñon ,3.448999882,-76.54199982,Apartamento,,6,156,2,4,4,400000000
1564442091-9463,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4622844.aspx,Cali,Zona Sur,nueva tequendama ,3.414000034,-76.54199982,Apartamento,3,4,103,1,3,4,280000000
1564442091-11507,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4439063.aspx,Cali,Zona Sur,nueva tequendama ,3.414000034,-76.54199982,Apartamento,,5,155,2,4,4,360000000
1564442091-11805,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4603352.aspx,Cali,Zona Oeste,normandía  ,3.453000069,-76.54199982,Apartamento,,6,85,2,2,3,340000000
1564442091-13033,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4519858.aspx,Cali,Zona Oeste,normandía  ,3.447000027,-76.54199982,Apartamento,,6,92,2,2,3,380000000
1564442091-13306,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4468782.aspx,Cali,Zona Norte,normandia  ,3.453000069,-76.54199982,Apartamento,4,6,442,4,6,4,2000000000
1564442091-13627,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4366870.aspx,Cali,Zona Oeste,normandía  ,3.446000099,-76.54199982,Apartamento,,6,510,5,6,4,1850000000
1564442091-12550,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-4256731.aspx,Cali,Zona Oeste,normandía  ,3.453000069,-76.54199982,Apartamento,2,6,305,5,4,3,1280000000
1564442091-8107,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3453607.aspx,Cali,Zona Oeste,normandía  ,3.453000069,-76.54199982,Apartamento,7,6,166,2,3,3,620000000
1564442091-15300,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-2913321.aspx,Cali,Zona Oeste,normandía  ,3.450999975,-76.54199982,Apartamento,,6,154,2,3,3,460000000
1564442091-12160,https://www.fincaraiz.com.co/apartamento-en-venta/cali/napoles-det-4289797.aspx,Cali,Zona Sur,napoles  ,3.446000099,-76.54199982,Apartamento,5,2,47,,1,2,98000000
1564442091-8111,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4495269.aspx,Cali,Zona Sur,camino real ,3.405999899,-76.54199982,Apartamento,4,4,126,1,2,3,235000000
1564442091-10739,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboleda-det-2801305.aspx,Cali,Zona Oeste,la arboleda ,3.450000048,-76.54199982,Apartamento,,6,192,2,3,2,580000000
1564442091-8514,https://www.fincaraiz.com.co/apartamento-en-venta/cali/oeste-det-4319643.aspx,Cali,,oeste  ,3.45286417,-76.54200745,Apartamento,2,6,113,2,3,3,428000000
1564442091-9687,https://www.fincaraiz.com.co/apartamento-en-venta/cali/san_fernando-det-4567952.aspx,Cali,Zona Sur,san fernando ,3.432593107,-76.54201508,Apartamento,3,4,216,2,3,3,590900000
1564437042-2398,https://www.fincaraiz.com.co/casa-en-venta/cali/zona-norte-det-4724750.aspx,Cali,Zona Norte,Cali  ,3.435234308,-76.54204559,Casa,,4,411,,5,6,580000000
1564437042-1951,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_viejo-det-4711469.aspx,Cali,,san fernando viejo,3.437443972,-76.54206085,Casa,,4,500,2,6,6,610000000
1564437042-2278,https://www.fincaraiz.com.co/casa-en-venta/cali/cali-det-4230023.aspx,Cali,,Cali  ,3.426744699,-76.54206085,Casa,1,5,248,2,3,5,850000000
1564442091-15017,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-4314566.aspx,Cali,Zona Norte,juanambu  ,3.45345068,-76.54209137,Apartamento,,5,228,2,4,3,650000000
1564437042-4044,https://www.fincaraiz.com.co/casa-en-venta/cali/canaveralejo-det-4517817.aspx,Cali,Zona Sur,cañaveralejo  ,3.401606321,-76.54210663,Casa,,5,418,,2,3,537380000
1564442091-14783,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3691970.aspx,Cali,Zona Oeste,normandía  ,3.454321623,-76.54211426,Apartamento,7,6,138,2,3,4,530000000
1564442091-10841,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4674944.aspx,Cali,Zona Oeste,santa teresita ,3.450646162,-76.54212952,Apartamento,1,5,500,7,7,7,1500000000
1564437042-3905,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4597119.aspx,Cali,Zona Sur,nueva tequendama ,3.415590286,-76.54214478,Casa,2,5,400,2,3,4,360000000
1564437042-3676,https://www.fincaraiz.com.co/casa-en-venta/cali/san_cayetano-det-4576373.aspx,Cali,Zona Oeste,san cayetano ,3.445568562,-76.5421524,Casa,,3,219,,2,3,550000000
1564437042-922,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4773609.aspx,Cali,,miraflores  ,3.439733982,-76.5421524,Casa,1,3,700,,6,5,1200000000
1564442091-9609,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4725670.aspx,Cali,Zona Oeste,el peñon ,3.449737072,-76.5421524,Apartamento,7,5,55,1,2,1,198000000
1564442091-14226,https://www.fincaraiz.com.co/apartamento-en-venta/cali/arboledas-det-3953843.aspx,Cali,Zona Oeste,arboledas  ,3.448909044,-76.54216003,Apartamento,2,6,350,2,4,5,600000000
1564437042-457,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4632696.aspx,Cali,Zona Sur,camino real ,3.409525394,-76.54219818,Casa,3,5,110,1,3,4,290000000
1564442091-10833,https://www.fincaraiz.com.co/apartamento-en-venta/cali/acopi-det-4658306.aspx,Cali,Zona Norte,acopi  ,3.411287785,-76.54219818,Apartamento,,5,225,,3,3,450000000
1564437042-3434,https://www.fincaraiz.com.co/casa-en-venta/cali/acopi-det-4658123.aspx,Cali,Zona Norte,acopi  ,3.409706116,-76.54220581,Casa,,4,900,,8,0,1700000000
1564437042-4812,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando-det-3725774.aspx,Cali,,san fernando ,3.426178455,-76.54221344,Casa,,5,247,2,3,5,440000000
1564442091-6269,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4756631.aspx,Cali,Zona Oeste,santa teresita ,3.451010942,-76.54226685,Apartamento,4,6,90,2,2,2,496000000
1564442091-6745,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4756561.aspx,Cali,Zona Oeste,santa teresita ,3.451010942,-76.54226685,Apartamento,5,6,60,1,1,1,387000000
1564437042-1617,https://www.fincaraiz.com.co/casa-en-venta/cali/santa_anita-det-4734267.aspx,Cali,Zona Sur,santa anita ,3.407855511,-76.54229736,Casa,3,4,128,1,3,3,255000000
1564437042-2864,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-4611581.aspx,Cali,Zona Sur,tequendama  ,3.415153265,-76.54230499,Casa,2,5,230,,4,6,340000000
1564437042-416,https://www.fincaraiz.com.co/casa-en-venta/cali/san_fernando_nuevo-det-4254485.aspx,Cali,Zona Sur,san fernando nuevo,3.426126957,-76.54230499,Casa,2,5,245,4,3,5,450000000
1564442091-12517,https://www.fincaraiz.com.co/apartamento-en-venta/cali/miraflores-det-4552750.aspx,Cali,Zona Oeste,miraflores  ,3.449139357,-76.54232788,Apartamento,5,5,124,2,3,4,350000000
1564442091-11210,https://www.fincaraiz.com.co/apartamento-en-venta/cali/camino_real-det-4443655.aspx,Cali,,camino real ,3.406740904,-76.54232788,Apartamento,,5,118,1,3,4,249000000
1564442091-7952,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-4749315.aspx,Cali,Zona Sur,tequendama  ,3.419984579,-76.5423584,Apartamento,6,4,154,2,3,3,355000000
1564442091-8419,https://www.fincaraiz.com.co/apartamento-en-venta/cali/zona_sur-det-4749473.aspx,Cali,Zona Sur,zona sur ,3.41072011,-76.54239655,Apartamento,14,5,225,3,5,3,500000000
1564442091-7505,https://www.fincaraiz.com.co/apartamento-en-venta/cali/tequendama-det-4737295.aspx,Cali,Zona Sur,tequendama  ,3.419971228,-76.54239655,Apartamento,10,4,157.76,2,4,4,400000000
1564442091-12174,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4560909.aspx,Cali,Zona Sur,nueva tequendama ,3.412796974,-76.54240417,Apartamento,6,5,138,2,4,4,500000000
1564442091-8953,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4718875.aspx,Cali,Zona Sur,nueva tequendama ,3.413755178,-76.5424118,Apartamento,6,5,130,2,3,3,380000000
1564442091-12974,https://www.fincaraiz.com.co/apartamento-en-venta/cali/manzanares-det-4435927.aspx,Cali,Zona Norte,manzanares  ,3.434452534,-76.54241943,Apartamento,4,3,64,1,2,3,124000000
1564437042-790,https://www.fincaraiz.com.co/casa-en-venta/cali/sur_san_fernando-det-4765324.aspx,Cali,,sur san fernando,3.427295208,-76.54243469,Casa,2,5,175,,3,4,395000000
1564437042-996,https://www.fincaraiz.com.co/casa-en-venta/cali/nueva_tequendama-det-4698161.aspx,Cali,Zona Sur,nueva tequendama ,3.414607048,-76.54243469,Casa,2,5,150,2,3,3,330000000
1564437042-2712,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_jardin-det-4669749.aspx,Cali,Zona Sur,ciudad jardín ,3.441529989,-76.54248047,Casa,2,6,244,4,6,6,780000000
1564437042-3351,https://www.fincaraiz.com.co/casa-en-venta/cali/tequendama-det-4609333.aspx,Cali,Zona Sur,tequendama  ,3.417355537,-76.54249573,Casa,3,4,620,4,0,13,1500000000
1564442091-12091,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-4599294.aspx,Cali,Zona Sur,nueva tequendama ,3.419507265,-76.54250336,Apartamento,4,4,98,1,3,4,185000000
1564437042-4490,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4411061.aspx,Cali,Zona Sur,el limonar ,3.402164221,-76.54252625,Casa,2,5,444,2,8,9,650000000
1564442091-13848,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4305708.aspx,Cali,,el peñon ,3.448204041,-76.54254913,Apartamento,,5,110,1,3,2,360000000
1564442091-11393,https://www.fincaraiz.com.co/apartamento-en-venta/cali/penon-det-4611827.aspx,Cali,Zona Oeste,el peñon ,3.44899559,-76.54260254,Apartamento,10,5,160,2,4,4,570000000
1564437042-3200,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4451266.aspx,Cali,Zona Sur,el limonar ,3.402462244,-76.5426178,Casa,2,5,444,2,7,9,650000000
1564442091-15267,https://www.fincaraiz.com.co/apartamento-en-venta/cali/normandia-det-3263480.aspx,Cali,Zona Oeste,normandía  ,3.453493357,-76.54264832,Apartamento,,5,100,1,2,2,260000000
1564437042-2400,https://www.fincaraiz.com.co/casa-en-venta/cali/penon-det-4679738.aspx,Cali,Zona Oeste,el peñon ,3.450032234,-76.54270935,Casa,,6,233,1,2,6,550000000
